avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,backbone,claim_boundary,complete,e2_layer,eval_mask_area,failure_flag,failure_note,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,native_backbone,normalization_policy,outside_mask_l1,outside_mask_l1_excess_preserve_error,outside_mask_l1_preserve_floor,outside_mask_psnr,outside_mask_rmse,outside_mask_rmse_excess_preserve_error,outside_mask_rmse_preserve_floor,peak_gpu_memory_gb,preserve_floor_available,preserve_floor_key,preserve_floor_method,resolution,result_image,run,runtime_seconds,seed,source_image,source_l1,source_l1_excess_preserve_error,source_l1_preserve_floor,source_prompt,source_psnr,source_rmse,source_rmse_excess_preserve_error,source_rmse_preserve_floor,source_ssim,source_ssim_loss,source_ssim_loss_excess_preserve_error,source_ssim_loss_preserve_floor,source_ssim_luma,source_ssim_luma_loss,source_ssim_luma_loss_excess_preserve_error,source_ssim_luma_loss_preserve_floor,target_prompt,task
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.28657997727559653,0.15530289709568024,14.198583338530069,0.19501626437473374,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,fireflow,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.4434334337711334,0.3622044548392296,0.08122897893190384,4.251579472072456,0.6129443221095223,0.49865410965422974,0.11429021245529261,,True,bowl_apple_inside/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/fireflow/seed_11/result.png,bowl_apple_inside/fireflow/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.426021009683609,0.34835007041692734,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",4.4941144763793455,0.5960658985595837,0.4851496443609904,0.11091625419859331,-0.2980973588692079,1.298097358869208,0.7140901716463957,0.5840071872228123,-0.2980973588692079,1.298097358869208,0.7140901716463957,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.28657997727559653,0.15530289709568024,14.198583338530069,0.19501626437473374,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,fireflow,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.4434334337711334,0.3622044548392296,0.08122897893190384,4.251579472072456,0.6129443221095223,0.49865410965422974,0.11429021245529261,,True,bowl_apple_inside/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/fireflow/seed_12/result.png,bowl_apple_inside/fireflow/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.426021009683609,0.34835007041692734,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",4.4941144763793455,0.5960658985595837,0.4851496443609904,0.11091625419859331,-0.2980973588692079,1.298097358869208,0.7140901716463957,0.5840071872228123,-0.2980973588692079,1.298097358869208,0.7140901716463957,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.5083322812776164,0.24148385226726532,9.64303178338479,0.32949468298545354,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.3041556179523468,0.22292663902044296,0.08122897893190384,7.928824060669975,0.4013828358070965,0.28709262335180386,0.11429021245529261,,True,bowl_apple_inside/seed_10,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/reflex/seed_10/result.png,bowl_apple_inside/reflex/seed_10,,10,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.30036818981170654,0.22269725054502487,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",8.015271648673146,0.39740782811705755,0.28649157391846425,0.11091625419859331,0.1832988826642798,0.8167011173357202,0.23269393011290784,0.5840071872228123,0.1832988826642798,0.8167011173357202,0.23269393011290784,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.5508774144678702,0.23110990226268768,9.915528316157042,0.3193181350832004,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.3111291527748108,0.22990017384290695,0.08122897893190384,7.751902021166853,0.40964239720408874,0.2953521847487961,0.11429021245529261,,True,bowl_apple_inside/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/reflex/seed_11/result.png,bowl_apple_inside/reflex/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.3062933683395386,0.2286224290728569,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",7.8561230393642125,0.4047565150970634,0.2938402608984701,0.11091625419859331,0.17501033142272843,0.8249896685772715,0.2409824813544592,0.5840071872228123,0.17501033142272843,0.8249896685772715,0.2409824813544592,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.5653326600176746,0.21401645243167877,10.364111102351357,0.3032455558545555,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.2994709312915802,0.21824195235967636,0.08122897893190384,8.059719420489028,0.3953793917667408,0.28108917931144817,0.11429021245529261,,True,bowl_apple_inside/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/reflex/seed_12/result.png,bowl_apple_inside/reflex/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.2943067252635956,0.2166357859969139,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",8.169152914790374,0.39042925698665454,0.27951300278806124,0.11091625419859331,0.21096410527650133,0.7890358947234987,0.20502870750068636,0.5840071872228123,0.21096410527650133,0.7890358947234987,0.20502870750068636,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.41585658376467616,0.11980439722537994,16.052836563641932,0.15752814967588066,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.42992451786994934,0.3486955389380455,0.08122897893190384,4.286987037176612,0.6104507731868107,0.49616056073151815,0.11429021245529261,,True,bowl_apple_inside/seed_10,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/rf_solver_edit/seed_10/result.png,bowl_apple_inside/rf_solver_edit/seed_10,,10,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.4111832082271576,0.3335122689604759,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",4.539145182469392,0.5929836799038735,0.48206742570528016,0.11091625419859331,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.41585658376467616,0.11980439722537994,16.052836563641932,0.15752814967588066,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.42992451786994934,0.3486955389380455,0.08122897893190384,4.286987037176612,0.6104507731868107,0.49616056073151815,0.11429021245529261,,True,bowl_apple_inside/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/rf_solver_edit/seed_11/result.png,bowl_apple_inside/rf_solver_edit/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.4111832082271576,0.3335122689604759,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",4.539145182469392,0.5929836799038735,0.48206742570528016,0.11091625419859331,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.06043243408203125,,,0.0,0.06043243408203125,0.41585658376467616,0.11980439722537994,16.052836563641932,0.15752814967588066,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/bowl_apple_inside_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.42992451786994934,0.3486955389380455,0.08122897893190384,4.286987037176612,0.6104507731868107,0.49616056073151815,0.11429021245529261,,True,bowl_apple_inside/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/bowl_apple_inside/rf_solver_edit/seed_12/result.png,bowl_apple_inside/rf_solver_edit/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/bowl_apple_inside.png,0.4111832082271576,0.3335122689604759,0.07767093926668167,"A top-down photo of an empty blue ceramic bowl on a wooden board in a tidy table setting, with no fruit inside the bowl.",4.539145182469392,0.5929836799038735,0.48206742570528016,0.11091625419859331,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,-0.32217480322126396,1.322174803221264,0.7381676159984516,0.5840071872228123,"A top-down photo of the same blue ceramic bowl on the same wooden board, with one small red apple centered inside the bowl, while the bowl, board, tableware, leaves, and background remain unchanged.",bowl_apple_inside
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.08645569620253164,0.20989170670509338,11.105430895841181,0.2784379676960486,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,fireflow,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.43487444519996643,0.3533713296055794,0.08150311559438705,4.2615269966470875,0.6122427487720831,0.49688126574716296,0.11536148302492008,,True,cat_crown/seed_10,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/fireflow/seed_10/result.png,cat_crown/fireflow/seed_10,,10,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.4213142395019531,0.3388881981372833,0.0824260413646698,A photo of a cat sitting in grass.,4.474273703318329,0.5974290203885863,0.48160088834480175,0.11582813204378452,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.08645569620253164,0.20989170670509338,11.105430895841181,0.2784379676960486,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,fireflow,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.43487444519996643,0.3533713296055794,0.08150311559438705,4.2615269966470875,0.6122427487720831,0.49688126574716296,0.11536148302492008,,True,cat_crown/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/fireflow/seed_11/result.png,cat_crown/fireflow/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.4213142395019531,0.3388881981372833,0.0824260413646698,A photo of a cat sitting in grass.,4.474273703318329,0.5974290203885863,0.48160088834480175,0.11582813204378452,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.08645569620253164,0.20989170670509338,11.105430895841181,0.2784379676960486,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,fireflow,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.43487444519996643,0.3533713296055794,0.08150311559438705,4.2615269966470875,0.6122427487720831,0.49688126574716296,0.11536148302492008,,True,cat_crown/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/fireflow/seed_12/result.png,cat_crown/fireflow/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.4213142395019531,0.3388881981372833,0.0824260413646698,A photo of a cat sitting in grass.,4.474273703318329,0.5974290203885863,0.48160088834480175,0.11582813204378452,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,-0.3572899426472113,1.3572899426472114,0.8694436447452614,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.4170253164556962,0.23023340106010437,10.585167950654633,0.29562530249404756,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.28445860743522644,0.20295549184083939,0.08150311559438705,8.720898026686251,0.36639969093942726,0.25103820791450715,0.11536148302492008,,True,cat_crown/seed_10,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/reflex/seed_10/result.png,cat_crown/reflex/seed_10,,10,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.28119033575057983,0.19876429438591003,0.0824260413646698,A photo of a cat sitting in grass.,8.813229721061935,0.36252546138793257,0.24669732934414806,0.11582813204378452,0.3297415308203766,0.6702584691796234,0.1824121712776734,0.48784629790195,0.3297415308203766,0.6702584691796234,0.1824121712776734,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.38139240506329114,0.22486887872219086,10.649878058690167,0.29343106984902395,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.2788628041744232,0.19735968858003616,0.08150311559438705,8.99770919261597,0.3549069796842971,0.239545496659377,0.11536148302492008,,True,cat_crown/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/reflex/seed_11/result.png,cat_crown/reflex/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.27560845017433167,0.19318240880966187,0.0824260413646698,A photo of a cat sitting in grass.,9.081337925720891,0.3515062923003853,0.23567816025660082,0.11582813204378452,0.36009539069452723,0.6399046093054728,0.15205831140352277,0.48784629790195,0.36009539069452723,0.6399046093054728,0.15205831140352277,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.4107594936708861,0.21559153497219086,11.11534296511817,0.27812040410905775,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,reflex,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.2845781445503235,0.20307502895593643,0.08150311559438705,8.72084259101696,0.36640202940765093,0.2510405463827309,0.11536148302492008,,True,cat_crown/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/reflex/seed_12/result.png,cat_crown/reflex/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.2804201543331146,0.19799411296844482,0.0824260413646698,A photo of a cat sitting in grass.,8.833225699265716,0.36169184343687466,0.24586371139309016,0.11582813204378452,0.3377401038887952,0.6622598961112047,0.17441359820925473,0.48784629790195,0.3377401038887952,0.6622598961112047,0.17441359820925473,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.2683544303797468,0.10512973368167877,15.576828740492017,0.16640200811003153,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.41600272059440613,0.3344996050000191,0.08150311559438705,4.332202311372929,0.6072812668927897,0.4919197838678696,0.11536148302492008,,True,cat_crown/seed_10,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/rf_solver_edit/seed_10/result.png,cat_crown/rf_solver_edit/seed_10,,10,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.3972657024860382,0.3148396611213684,0.0824260413646698,A photo of a cat sitting in grass.,4.581318790520456,0.5901114759360065,0.47428334389222204,0.11582813204378452,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.2683544303797468,0.10512973368167877,15.576828740492017,0.16640200811003153,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.41600272059440613,0.3344996050000191,0.08150311559438705,4.332202311372929,0.6072812668927897,0.4919197838678696,0.11536148302492008,,True,cat_crown/seed_11,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/rf_solver_edit/seed_11/result.png,cat_crown/rf_solver_edit/seed_11,,11,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.3972657024860382,0.3148396611213684,0.0824260413646698,A photo of a cat sitting in grass.,4.581318790520456,0.5901114759360065,0.47428334389222204,0.11582813204378452,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLUX.1-dev,contextual native FLUX row; not E2.2 same-backbone algorithmic evidence,True,E2.3 native implementation context,0.060272216796875,,,0.0,0.060272216796875,0.2683544303797468,0.10512973368167877,15.576828740492017,0.16640200811003153,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/eval_masks/cat_crown_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,rf_solver_edit,,FLUX.1-dev,Metrics-ready result is fit to 512x512 canvas with aspect ratio preserved and black letterbox; original native output is retained in outputs/baselines.,0.41600272059440613,0.3344996050000191,0.08150311559438705,4.332202311372929,0.6072812668927897,0.4919197838678696,0.11536148302492008,,True,cat_crown/seed_12,base_only,512x512,/cluster/users/grad/2025/25t8103/project/outputs/e2_native_flux_contextual/cat_crown/rf_solver_edit/seed_12/result.png,cat_crown/rf_solver_edit/seed_12,,12,/cluster/users/grad/2025/25t8103/project/experiments/support_v3_2026-06-02/normalized_512/sources/cat_crown.png,0.3972657024860382,0.3148396611213684,0.0824260413646698,A photo of a cat sitting in grass.,4.581318790520456,0.5901114759360065,0.47428334389222204,0.11582813204378452,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,-0.30435044811706047,1.3043504481170605,0.8165041502151105,0.48784629790195,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
