task,method,seed,num_logged_steps,avg_adaptive_edit_progress,max_adaptive_edit_progress,final_adaptive_edit_progress,avg_adaptive_edit_deficit,max_adaptive_edit_deficit,final_adaptive_edit_deficit,avg_adaptive_edit_weight,max_adaptive_edit_weight,final_adaptive_edit_weight,avg_adaptive_preserve_drift,max_adaptive_preserve_drift,final_adaptive_preserve_drift,avg_adaptive_preserve_excess,max_adaptive_preserve_excess,final_adaptive_preserve_excess,avg_adaptive_preserve_weight,max_adaptive_preserve_weight,final_adaptive_preserve_weight,avg_adaptive_clean_conflict_score,max_adaptive_clean_conflict_score,final_adaptive_clean_conflict_score,avg_adaptive_clean_projection_ratio,max_adaptive_clean_projection_ratio,final_adaptive_clean_projection_ratio,avg_adaptive_preserve_drift_after_projection_estimate,max_adaptive_preserve_drift_after_projection_estimate,final_adaptive_preserve_drift_after_projection_estimate,avg_edit_guidance_norm,max_edit_guidance_norm,final_edit_guidance_norm,avg_rec_guidance_norm,max_rec_guidance_norm,final_rec_guidance_norm
cat_crown,fixed_full_support_v3,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.530774652957916,123.3782958984375,7.467128276824951,11.680488387743631,17.941661834716797,0.0
cat_crown,adaptive_full_support_v3_v0,10,24,0.39298324651705724,1.0001177787780762,1.0001177787780762,0.061016321394902956,0.41784125480800866,0.41784125480800866,1.1031759076317151,1.55,1.55,0.29821454423169297,0.5290415287017822,0.06922339648008347,0.1333880273252725,0.34904152870178223,0.0,1.3081258266543352,1.65,1.0,0.8642934867081445,2.5441062450408936,-0.00047137835645116866,0.010116646415553987,0.03885885328054428,0.0,0.29877285473048687,0.5304341912269592,0.06922287493944168,52.9249384800593,113.51748657226562,7.4254350662231445,15.479955116907755,29.603742599487305,0.0
cat_crown,adaptive_full_support_v3_v1,10,24,0.4639097765708963,1.0002506971359253,1.0002506971359253,0.27357299470653146,0.6284417077898979,0.0,1.3113529483477278,1.55,1.0,0.3004536073034008,0.5290415287017822,0.07384549081325531,0.13466087706387037,0.34904152870178223,0.0,1.3107933673386776,1.65,1.0,1.445119012525538,4.375999927520752,-0.003315938403829932,0.009398106166675765,0.0429399348795414,0.0,0.30179521938165027,0.5321580171585083,0.07384216040372849,49.572968900203705,99.98785400390625,6.684860706329346,15.65904132525126,29.603742599487305,0.0
dog_sunglasses,fixed_full_support_v3,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.16921091079712,172.43325805664062,7.103490829467773,10.537561098734537,17.974136352539062,0.0
dog_sunglasses,adaptive_full_support_v3_v0,10,24,0.4240196297566096,1.0007190704345703,1.0007190704345703,0.061488992747229826,0.41841746781021355,0.41841746781021355,1.1024612789849442,1.55,1.55,0.2367734775568048,0.38016024231910706,0.08759219944477081,0.06846313620607063,0.20016024231910706,0.0,1.1711578405151768,1.5004006057977677,1.0,7.821380966614622,36.50873565673828,-0.014852733351290226,0.022006998653523624,0.06364019960165024,0.0,0.24476200621575117,0.4145769774913788,0.08757906407117844,61.07133346796036,172.43325805664062,7.001403331756592,12.066400726636251,21.141965866088867,0.0
dog_sunglasses,adaptive_full_support_v3_v1,10,24,0.45796869850407046,1.0005700588226318,1.0005700588226318,0.2598353097215296,0.6143573686480522,0.0,1.3146969944238667,1.55,1.0,0.23809216109414896,0.38016024231910706,0.08796752244234085,0.06973176643252377,0.20016024231910706,0.0,1.1743294160813098,1.5004006057977677,1.0,9.936195099765124,53.34065246582031,-0.008249475620687008,0.020314434135798365,0.06107111647725105,0.0,0.2514858730137348,0.4555684030056,0.08796048909425735,53.274393816788994,172.43325805664062,6.853344440460205,12.133565902709961,21.141965866088867,0.0
mug_heart,fixed_full_support_v3,10,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39957227309545,166.6073760986328,8.426109313964844,15.06097928682963,26.611757278442383,0.0
mug_heart,adaptive_full_support_v3_v0,10,24,0.5097344629163368,1.0038120746612549,0.9992214441299438,0.12290067528568517,0.41771181237883864,0.41771181237883864,1.203935765773058,1.55,1.55,0.16560690632710853,0.23037084937095642,0.0588834211230278,0.05148356991509593,0.11037084937095643,0.0,1.2316760646179323,1.4966688221693039,1.0,0.37965345111054677,5.189979076385498,0.00810360535979271,0.010928368747651499,0.06444237381219864,0.06444237381219864,0.16941784337783852,0.2344122976064682,0.05889235809445381,39.65185594558716,167.9105682373047,8.024907112121582,18.34023106098175,26.521892547607422,0.0
mug_heart,adaptive_full_support_v3_v1,10,24,0.5428619411541149,0.9993330240249634,0.9993330240249634,0.23365387599139173,0.6414816645905376,0.0,1.2577223638693493,1.55,1.0,0.16620276992519697,0.23037084937095642,0.059073157608509064,0.052045951535304356,0.11037084937095643,0.0,1.2342067819088702,1.4966688221693039,1.0,0.31909047364024445,6.721993923187256,0.003808727953583002,0.008716612479474861,0.04841422662138939,0.04841422662138939,0.1723719073149065,0.2575937509536743,0.05907728150486946,33.892966051896416,142.7101593017578,7.1197733879089355,18.528576850891113,26.645465850830078,0.0
