task,method,seed,num_logged_steps,avg_adaptive_edit_progress,avg_adaptive_edit_weight,avg_adaptive_preserve_drift,avg_adaptive_preserve_weight,avg_adaptive_clean_conflict_score,avg_adaptive_clean_projection_ratio,avg_adaptive_projection_norm,max_adaptive_projection_norm,avg_adaptive_preserve_drift_after_projection_estimate,avg_trajectory_preserve_norm,avg_edit_guidance_norm,avg_rec_guidance_norm
mug_heart,fixed_full_support_v3,10,24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6140911296630899,39.39957227309545,15.06097928682963
mug_heart,adaptive_full_support_v3_v0,10,24,0.5048604320327286,1.2040300789475442,0.16548963030800223,1.2312598388642078,0.37861201297103736,0.007085011605037532,0.019825385813116252,0.09701823443174362,0.169413138491412,0.673531441638867,39.67629996935526,18.402407844861347
mug_heart,adaptive_full_support_v3_v1,10,24,0.542724557647792,1.256636270383994,0.1663774986130496,1.2349428135901694,0.35317470054724254,0.006446408243694653,0.01753719104938985,0.11170226335525513,0.17278618722533187,0.6901672556996346,34.0271123846372,18.61069444815318
