avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_source_score,clip_target_minus_source,clip_target_score,complete,eval_mask_area,failure_flag,failure_note,final_mask_area,inside_blue_ratio,inside_mask_l1,mask_path,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,missing,outside_mask_l1,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_rmse,source_ssim_luma,target_prompt,task
1.0,0.9292192409435908,1.0000000298023224,0.9292192310094833,-0.4289398541053136,-0.00044694531743516563,38.01059879859289,0.0368303582072258,0.0074531723075779155,19.51601771513621,0.3255510926246643,0.045618683099746704,0.371169775724411,True,0.04050409226190476,,,0.0368303582072258,0.00014351320321469576,0.07123920321464539,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/masks/operation_v3_edit_mask.png,1.0,151.4711456298828,0.01534635853022337,26.786569595336914,support_v3_controller_rmsgap_pert_boundary_noise,,0.007616684306412935,13.379611492156982,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/result.png,mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_10,47.340066128992476,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010193658992648125,A minimalist photo of a plain white ceramic mug on a grey background.,0.04004296859435693,0.8774544707417752,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9152170767386755,0.9999999850988388,0.9152171040574709,-0.43799704189101857,3.741160422047566e-06,45.41426865259806,0.0531994067132473,0.007154944049640714,19.044971982638042,0.31099995970726013,0.047397345304489136,0.35839730501174927,True,0.04050409226190476,,,0.0531994067132473,0.00014351320321469576,0.1063338965177536,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,1.0,201.18605041503906,0.014346623793244362,26.20770835876465,support_v3_controller_rmsgap_pert_dilate,,0.010259201750159264,13.379530429840088,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_10/result.png,mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_10,51.38338630704675,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.014150619506835938,A minimalist photo of a plain white ceramic mug on a grey background.,0.05087215283578861,0.8174835206452614,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9211377799510956,1.0000000198682149,0.9211378047863642,-0.44289590915044147,-0.00681689251359785,22.873168448607128,0.0234375,0.007563804848662888,19.025949875513714,0.33454203605651855,0.05761200189590454,0.3921540379524231,True,0.04050409226190476,,,0.0234375,0.002296211251435132,0.011536396108567715,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_10/masks/operation_v3_edit_mask.png,1.0,74.70187377929688,0.01616789400577545,27.5444393157959,support_v3_controller_rmsgap_pert_erode,,0.006891729775816202,13.379590511322021,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_10/result.png,mug_heart/support_v3_controller_rmsgap_pert_erode/seed_10,53.08838821994141,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.0070798578672111034,A minimalist photo of a plain white ceramic mug on a grey background.,0.019848074793742954,0.9667998665019489,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.931561236580213,1.0000000124176343,0.9315612291296324,-0.4322942780951659,0.00033980221329935983,40.204379300276436,0.032738097012043,0.007400694506941363,19.29408935705821,0.32512643933296204,0.047239065170288086,0.3723655045032501,True,0.04050409226190476,,,0.032738097012043,0.00014351320321469576,0.07070735841989517,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_10/masks/operation_v3_edit_mask.png,1.0,156.7407989501953,0.015337912365794182,26.783905029296875,support_v3_controller_rmsgap_pert_holes,,0.007540272548794746,13.37958574295044,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_10/result.png,mug_heart/support_v3_controller_rmsgap_pert_holes/seed_10,50.723965139943175,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01009879820048809,A minimalist photo of a plain white ceramic mug on a grey background.,0.03964852247323011,0.879410112704051,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9242210586865743,1.0000000173846881,0.9242210661371549,-0.43750488633910817,0.0004210565123988393,40.82065318028132,0.0368303582072258,0.007277257109914596,19.021327058474224,0.3238445520401001,0.054409950971603394,0.3782545030117035,True,0.04050409226190476,,,0.0368303582072258,0.001148105625717566,0.059262510389089584,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_10/masks/operation_v3_edit_mask.png,1.0,140.63839721679688,0.015161454677581787,26.599727630615234,support_v3_controller_rmsgap_pert_shift,,0.008662126027047634,13.379590511322021,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_10/result.png,mug_heart/support_v3_controller_rmsgap_pert_shift/seed_10,47.021221879986115,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010711649432778358,A minimalist photo of a plain white ceramic mug on a grey background.,0.036068517598966905,0.8984597848857648,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9288711001475652,0.9999999900658926,0.9288710504770279,-0.42025215675433475,-0.0006834699427903009,37.71469136079153,0.0368303582072258,0.007555045090460529,15.083840092023214,0.32312944531440735,0.04399457573890686,0.3671240210533142,True,0.04050409226190476,,,0.0368303582072258,0.00014351320321469576,0.07305759936571121,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_boundary_noise/seed_10/masks/operation_v3_edit_mask.png,1.0,152.43247985839844,0.01534635853022337,26.56409454345703,support_v3_fixed_pert_boundary_noise,,0.007737177889794111,13.376986026763916,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_boundary_noise/seed_10/result.png,mug_heart/support_v3_fixed_pert_boundary_noise/seed_10,49.98006114095915,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010382919572293758,A minimalist photo of a plain white ceramic mug on a grey background.,0.04031276196387288,0.8759082582496149,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9159759829441706,1.0,0.9159759779771169,-0.43001896267135936,-1.3882647313797255e-05,45.277135173479714,0.0531994067132473,0.00726658071410687,14.86118233203888,0.3105761706829071,0.0463944673538208,0.3569706380367279,True,0.04050409226190476,,,0.0531994067132473,0.00014351320321469576,0.10649992525577545,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,1.0,202.92523193359375,0.014346623793244362,26.326587677001953,support_v3_fixed_pert_dilate,,0.010291368700563908,13.376965045928955,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_dilate/seed_10/result.png,mug_heart/support_v3_fixed_pert_dilate/seed_10,51.67944725800771,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.014188209548592567,A minimalist photo of a plain white ceramic mug on a grey background.,0.050945191577872584,0.8181826514973765,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9235309263070425,1.0000000173846881,0.9235309263070425,-0.4338114820420742,-0.010915410435700323,22.72437419493993,0.0234375,0.007664536450950739,14.82897146542867,0.3346237540245056,0.05599135160446167,0.3906151056289673,True,0.04050409226190476,,,0.0234375,0.002152698048220436,0.011746132746338844,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_erode/seed_10/masks/operation_v3_edit_mask.png,1.0,70.18277740478516,0.01616789400577545,26.415552139282227,support_v3_fixed_pert_erode,,0.006889314390718937,13.376965045928955,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_erode/seed_10/result.png,mug_heart/support_v3_fixed_pert_erode/seed_10,48.78546505700797,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.007086034864187241,A minimalist photo of a plain white ceramic mug on a grey background.,0.020007873694023903,0.9663481767127806,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9334621305267016,1.0000000223517418,0.9334621205925941,-0.424008097499609,0.0003628853731546163,39.73831389347712,0.032738097012043,0.007472057613388945,14.962449669837952,0.32590189576148987,0.04742872714996338,0.37333062291145325,True,0.04050409226190476,,,0.032738097012043,0.00014351320321469576,0.07122419774532318,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_holes/seed_10/masks/operation_v3_edit_mask.png,1.0,161.72247314453125,0.015337912365794182,26.604598999023438,support_v3_fixed_pert_holes,,0.007624778430908918,13.376970291137695,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_holes/seed_10/result.png,mug_heart/support_v3_fixed_pert_holes/seed_10,54.49778694298584,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010200814343988895,A minimalist photo of a plain white ceramic mug on a grey background.,0.039244490113731455,0.8813724130917783,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9227259581287702,1.0000000049670537,0.9227259233593941,-0.4287382898231347,0.00026886920234877226,40.060373822848,0.0368303582072258,0.007377495964950261,14.898938854535421,0.3205651342868805,0.0534915030002594,0.3740566372871399,True,0.04050409226190476,,,0.0368303582072258,0.0010045924225028703,0.06097059324383736,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_shift/seed_10/masks/operation_v3_edit_mask.png,1.0,136.77395629882812,0.015161454677581787,26.660982131958008,support_v3_fixed_pert_shift,,0.00880460161715746,13.376965045928955,outputs/pretty_matrix/mug_heart/support_v3_fixed_pert_shift/seed_10/result.png,mug_heart/support_v3_fixed_pert_shift/seed_10,46.231468240963295,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010917536914348602,A minimalist photo of a plain white ceramic mug on a grey background.,0.03649647171133466,0.8965733089862243,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
