avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_source_score,clip_target_minus_source,clip_target_score,complete,eval_mask_area,failure_flag,failure_note,final_mask_area,inside_blue_ratio,inside_mask_l1,mask_path,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,missing,outside_mask_l1,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_rmse,source_ssim_luma,target_prompt,task
1.0,0.9262385119994482,0.9999999900658926,0.9262385194500288,-0.43387385581930477,-0.0023773519721241123,54.43625056743622,0.04906249791383743,0.014876539202911468,14.409194866816202,0.2728511095046997,0.09303048253059387,0.3658815920352936,True,0.0617236328125,,,0.04906249791383743,0.03939561743532948,0.183256596326828,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_progress/seed_11/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,29.12256622314453,support_v3_controller_progress,,0.04593552276492119,14.105045795440674,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_progress/seed_11/result.png,dog_sunglasses/support_v3_controller_progress/seed_11,55.0599862789968,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054411474615335464,A front-facing portrait of a dog in snow.,0.10248896873823078,0.903161226897983,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9261700262626013,1.0000000099341075,0.9261700585484505,-0.43808332954843837,-0.0022246497151930575,53.180119693279266,0.04906249791383743,0.014838698121214597,14.351913094520569,0.27760201692581177,0.09275656938552856,0.37035858631134033,True,0.0617236328125,,,0.04906249791383743,0.03290878886164069,0.18701106309890747,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_progress/seed_12/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,29.12256622314453,support_v3_controller_progress,,0.045871321111917496,14.105045795440674,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_progress/seed_12/result.png,dog_sunglasses/support_v3_controller_progress/seed_12,52.46447027893737,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054582975804805756,A front-facing portrait of a dog in snow.,0.10317222749233042,0.9018813606145453,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9306481604774793,1.0000000099341075,0.9306481381257375,-0.4292268194258213,-0.003032770449256835,61.49294022719065,0.04906249791383743,0.014774306750041433,14.33333977063497,0.25985315442085266,0.10065054893493652,0.3605037033557892,True,0.0617236328125,,,0.04906249791383743,0.04058223241832134,0.18273550271987915,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,29.12256622314453,support_v3_controller_rmsgap,,0.045777298510074615,14.105045795440674,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_10/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_10,54.893409098964185,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05423085018992424,A front-facing portrait of a dog in snow.,0.1022896093841783,0.9034068757685725,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9304093594352404,0.9999999875823656,0.9304093768199285,-0.42922400683164597,-0.0030178895370530276,61.37225206693014,0.04906249791383743,0.014780259065446444,14.338964859644571,0.26036015152931213,0.10048902034759521,0.36084917187690735,True,0.0617236328125,,,0.04906249791383743,0.04184795506684598,0.1830780953168869,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_11/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,29.12256622314453,support_v3_controller_rmsgap,,0.04577269405126572,14.105045795440674,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_11/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_11,55.82576166198123,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054247673600912094,A front-facing portrait of a dog in snow.,0.1023625307468676,0.9032571962567071,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9302437926332155,1.0000000223517418,0.9302437802155813,-0.4287625861664613,-0.00306415515539508,61.4839496811231,0.04906249791383743,0.014785870191796372,14.350111365318298,0.2603372633457184,0.1002301573753357,0.3605674207210541,True,0.0617236328125,,,0.04906249791383743,0.04184795506684598,0.1839882880449295,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_12/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,29.12256622314453,support_v3_controller_rmsgap,,0.045778244733810425,14.105045795440674,outputs/pretty_matrix/dog_sunglasses/support_v3_controller_rmsgap/seed_12/result.png,dog_sunglasses/support_v3_controller_rmsgap/seed_12,53.02963445102796,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05430908128619194,A front-facing portrait of a dog in snow.,0.10252061405434917,0.9029939126281519,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9305738930900892,1.0000000273187954,0.930573915441831,-0.3887727788339059,-0.0036013970675412565,60.16921091079712,0.04906249791383743,0.015534989467899626,10.537561098734537,0.26216062903404236,0.09832444787025452,0.3604850769042969,True,0.0617236328125,,,0.04906249791383743,0.03520291116209161,0.1826533079147339,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_10/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,17.974136352539062,support_v3_fixed,,0.04582487419247627,14.10192060470581,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_10/result.png,dog_sunglasses/support_v3_fixed/seed_10,56.22531503601931,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.0542704202234745,A front-facing portrait of a dog in snow.,0.1020198391817957,0.9038029542465928,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9307993029554685,1.0000000173846881,0.9307993253072103,-0.3886909068872531,-0.00365430386106406,60.247045616308846,0.04906249791383743,0.015530012892365145,10.540214022000631,0.26241496205329895,0.09846016764640808,0.36087512969970703,True,0.0617236328125,,,0.04906249791383743,0.03654774147614904,0.18261027336120605,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_11/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,18.00309944152832,support_v3_fixed,,0.04582729935646057,14.10192060470581,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_11/result.png,dog_sunglasses/support_v3_fixed/seed_11,55.87824542191811,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.054270025342702866,A front-facing portrait of a dog in snow.,0.10202180186306524,0.9038492305910215,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9303580472866694,1.0000000099341075,0.9303580472866694,-0.3892329167574644,-0.003659331847302383,60.21600562334061,0.04906249791383743,0.015531871918938123,10.537094990412394,0.26363927125930786,0.09812000393867493,0.3617592751979828,True,0.0617236328125,,,0.04906249791383743,0.03544023415868998,0.18534857034683228,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_12/masks/operation_v3_edit_mask.png,1.0,172.43325805664062,0.042883098125457764,18.004926681518555,support_v3_fixed,,0.04583554342389107,14.10192060470581,outputs/pretty_matrix/dog_sunglasses/support_v3_fixed/seed_12/result.png,dog_sunglasses/support_v3_fixed/seed_12,52.55116100597661,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/unsplash_dog_front_malinois_PGlA5efHOiI.jpg,0.05444679781794548,A front-facing portrait of a dog in snow.,0.10244506433026769,0.9030364640836567,A front-facing portrait of the same dog wearing black sunglasses in snow.,dog_sunglasses
1.0,0.9271452873945236,1.0000000298023224,0.927145299812158,-0.43191413084665936,0.00036069787817420246,34.01475481192271,0.0368303582072258,0.007532377465395257,19.61740207672119,0.3189655840396881,0.043741971254348755,0.36270755529403687,True,0.04050409226190476,,,0.0368303582072258,0.0002870264064293915,0.08322621136903763,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_10/masks/operation_v3_edit_mask.png,1.0,141.43399047851562,0.015341784805059433,26.783985137939453,support_v3_controller_progress,,0.00795943196862936,13.379560470581055,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_10/result.png,mug_heart/support_v3_controller_progress/seed_10,55.08052538195625,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.011008043773472309,A minimalist photo of a plain white ceramic mug on a grey background.,0.04453967081727471,0.8508286211263482,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9263828818996748,1.000000002483527,0.9263828545808792,-0.4319578818976879,0.0003939397441475497,33.9848627448082,0.0368303582072258,0.007550321490271017,19.657413204511005,0.3179517984390259,0.04348677396774292,0.3614385724067688,True,0.04050409226190476,,,0.0368303582072258,0.0002870264064293915,0.08400850743055344,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_11/masks/operation_v3_edit_mask.png,1.0,140.8749237060547,0.015341784805059433,26.783985137939453,support_v3_controller_progress,,0.008039092645049095,13.379560470581055,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_11/result.png,mug_heart/support_v3_controller_progress/seed_11,53.72067024197895,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01111616287380457,A minimalist photo of a plain white ceramic mug on a grey background.,0.04458984996997792,0.850324920940249,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.926810565094153,1.0000000149011612,0.9268105725447336,-0.43242140486836433,0.0005375861898452664,34.12085650364558,0.0368303582072258,0.007560799441610773,19.661227742830913,0.31830576062202454,0.043756335973739624,0.36206209659576416,True,0.04050409226190476,,,0.0368303582072258,0.0002870264064293915,0.08408071845769882,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_12/masks/operation_v3_edit_mask.png,1.0,147.30470275878906,0.015341784805059433,26.783985137939453,support_v3_controller_progress,,0.008032850921154022,13.379560470581055,outputs/pretty_matrix/mug_heart/support_v3_controller_progress/seed_12/result.png,mug_heart/support_v3_controller_progress/seed_12,53.128533384995535,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.011113101616501808,A minimalist photo of a plain white ceramic mug on a grey background.,0.04464024393488488,0.8501778862104199,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9292514522870382,1.0000000074505806,0.92925147463878,-0.42947613323728245,0.00024654612874049536,39.39492954810461,0.0368303582072258,0.0074573307841395335,19.44970913728078,0.3206324875354767,0.04322943091392517,0.36386191844940186,True,0.04050409226190476,,,0.0368303582072258,0.0,0.0760190337896347,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_10/masks/operation_v3_edit_mask.png,1.0,161.0397491455078,0.015341784805059433,26.783985137939453,support_v3_controller_rmsgap,,0.007690246682614088,13.379560470581055,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_10/result.png,mug_heart/support_v3_controller_rmsgap/seed_10,55.68586693494581,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010457840748131275,A minimalist photo of a plain white ceramic mug on a grey background.,0.04193307075387558,0.8684338296111612,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9294286121924719,1.0000000471870105,0.9294285923242569,-0.4291803427040577,0.0003047529401859113,39.39829444885254,0.0368303582072258,0.007452848430451316,19.437421838442486,0.32092922925949097,0.0437486469745636,0.36467787623405457,True,0.04050409226190476,,,0.0368303582072258,0.0,0.07590516656637192,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_11/masks/operation_v3_edit_mask.png,1.0,160.19569396972656,0.015341784805059433,26.783985137939453,support_v3_controller_rmsgap,,0.007678629830479622,13.3795804977417,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_11/result.png,mug_heart/support_v3_controller_rmsgap/seed_11,55.63680581189692,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010442081838846207,A minimalist photo of a plain white ceramic mug on a grey background.,0.0420602493616604,0.867867441659776,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
1.0,0.9292586843172709,1.0000000124176343,0.9292587240537008,-0.4294312298297882,0.00029062734817368135,39.38138622045517,0.0368303582072258,0.007466032417141832,19.46084662278493,0.31989216804504395,0.0435519814491272,0.36344414949417114,True,0.04050409226190476,,,0.0368303582072258,0.00014351320321469576,0.0767437294125557,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_12/masks/operation_v3_edit_mask.png,1.0,161.16079711914062,0.015341784805059433,26.783985137939453,support_v3_controller_rmsgap,,0.007729328703135252,13.3795804977417,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_12/result.png,mug_heart/support_v3_controller_rmsgap/seed_12,52.30513237998821,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010524693876504898,A minimalist photo of a plain white ceramic mug on a grey background.,0.04215136289387741,0.8671068717388233,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
