avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,final_mask_area,fixed_eval_mask_area,inside_blue_ratio,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.03687407821416855,0.8525600433349609,0.364932119846344,-0.012120187282562256,0.35281193256378174,True,0.8975464701652527,-0.012120187282562256,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.23184213042259216,11.065938238696472,0.27970684080541613,0.250789612531662,0.022476375102996826,0.2732659876346588,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_ns,same_support_inpaint_ns,,0.016134662553668022,24.17806820877766,0.061815386578434814,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_ns/seed_10/result.png,backpack_remove_toy_charm/same_support_inpaint_ns/seed_10,,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.03409382700920105,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.99275564455594,0.1000834385148469,0.8921255443873009,0.8921255443873009,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.03687407821416855,0.8525600433349609,0.364932119846344,-0.012120187282562256,0.35281193256378174,True,0.8975464701652527,-0.012120187282562256,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.23184213042259216,11.065938238696472,0.27970684080541613,0.250789612531662,0.022476375102996826,0.2732659876346588,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_ns,same_support_inpaint_ns,,0.016134662553668022,24.17806820877766,0.061815386578434814,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_ns/seed_11/result.png,backpack_remove_toy_charm/same_support_inpaint_ns/seed_11,,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.03409382700920105,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.99275564455594,0.1000834385148469,0.8921255443873009,0.8921255443873009,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.03687407821416855,0.8525600433349609,0.364932119846344,-0.012120187282562256,0.35281193256378174,True,0.8975464701652527,-0.012120187282562256,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.23184213042259216,11.065938238696472,0.27970684080541613,0.250789612531662,0.022476375102996826,0.2732659876346588,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_ns,same_support_inpaint_ns,,0.016134662553668022,24.17806820877766,0.061815386578434814,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_ns/seed_12/result.png,backpack_remove_toy_charm/same_support_inpaint_ns/seed_12,,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.03409382700920105,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.99275564455594,0.1000834385148469,0.8921255443873009,0.8921255443873009,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.048579826951026917,0.8664413690567017,0.36705881357192993,-0.014220088720321655,0.3528387248516083,True,0.8961504697799683,-0.014220088720321655,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.22666311264038086,11.16757984305127,0.27645280947241685,0.26652178168296814,0.021885842084884644,0.2884076237678528,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_telea,same_support_inpaint_telea,,0.016162320971488953,24.100683812851393,0.062368573272779435,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_telea/seed_10/result.png,backpack_remove_toy_charm/same_support_inpaint_telea/seed_10,,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.033688001334667206,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,20.03094675488334,0.09964434626908793,0.892724136388771,0.892724136388771,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.048579826951026917,0.8664413690567017,0.36705881357192993,-0.014220088720321655,0.3528387248516083,True,0.8961504697799683,-0.014220088720321655,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.22666311264038086,11.16757984305127,0.27645280947241685,0.26652178168296814,0.021885842084884644,0.2884076237678528,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_telea,same_support_inpaint_telea,,0.016162320971488953,24.100683812851393,0.062368573272779435,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_telea/seed_11/result.png,backpack_remove_toy_charm/same_support_inpaint_telea/seed_11,,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.033688001334667206,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,20.03094675488334,0.09964434626908793,0.892724136388771,0.892724136388771,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489715576171875,0.0,0.0,-0.048579826951026917,0.8664413690567017,0.36705881357192993,-0.014220088720321655,0.3528387248516083,True,0.8961504697799683,-0.014220088720321655,0.08325703938802083,,,0.1489715576171875,0.08325703938802083,0.0,0.22666311264038086,11.16757984305127,0.27645280947241685,0.26652178168296814,0.021885842084884644,0.2884076237678528,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,same_support_inpaint_telea,same_support_inpaint_telea,,0.016162320971488953,24.100683812851393,0.062368573272779435,,outputs/pretty_matrix/backpack_remove_toy_charm/same_support_inpaint_telea/seed_12/result.png,backpack_remove_toy_charm/same_support_inpaint_telea/seed_12,,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.033688001334667206,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,20.03094675488334,0.09964434626908793,0.892724136388771,0.892724136388771,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.937470885614554,1.0000000298023224,0.9374709079662958,-0.33679670964678127,-0.00010444779703296565,40.222417871157326,0.1253255307674408,0.018023577378092643,17.35253651936849,-0.056548334658145905,0.8304142355918884,0.3630208671092987,-0.017140477895736694,0.345880389213562,True,0.8850868940353394,-0.017140477895736694,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.2199752777814865,11.521042105831762,0.26542870898203236,0.2450970560312271,0.019644394516944885,0.264741450548172,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.03979521989822388,22.169151285224213,0.07790089292771978,13.920357704162598,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_10/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_10,89.01576949120499,10,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.05479647219181061,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.41993370668376,0.10690630386014427,0.736510163930891,0.736510163930891,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.938839686413606,0.9999999975164732,0.9388396938641866,-0.33693719779451686,-9.542035377307911e-05,39.81897413730621,0.1253255307674408,0.01801683280306558,17.350239594777424,-0.05639657378196716,0.8297781944274902,0.36378002166748047,-0.01715749502182007,0.3466225266456604,True,0.883216142654419,-0.01715749502182007,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22007416188716888,11.52374903390732,0.26534600191258084,0.24795204401016235,0.01830369234085083,0.2662557363510132,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.039819154888391495,22.16110842782623,0.07797306008265646,13.920369148254395,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_11/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_11,91.14133460400626,11,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.054826654493808746,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.41740407456942,0.10693744321539579,0.7363181918763054,0.7363181918763054,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
1.0,0.9368737315138181,1.000000037252903,0.9368737563490868,-0.3372766599059105,-0.00013604388980562968,40.08304158846537,0.1253255307674408,0.01801407308569954,17.343178033828735,-0.05281655490398407,0.828340470790863,0.3614155948162079,-0.016286760568618774,0.3451288342475891,True,0.8842505216598511,-0.016286760568618774,0.08325703938802083,,,0.1253255307674408,0.08325703938802083,0.0,0.22007204592227936,11.512704516096255,0.2656836164536593,0.24138033390045166,0.022168844938278198,0.26354917883872986,"93,224,384,512",experiments/support_v3_2026-05-11/eval_masks/backpack_remove_toy_charm_eval_mask.png,fixed_eval_mask,1.0,131.68563842773438,0.0523453913629055,37.33991241455078,support_v3_controller_rmsgap,DeCE-RF,,0.039787109941244125,22.1690616420199,0.0779016969123417,13.920369148254395,outputs/pretty_matrix/backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_12/result.png,backpack_remove_toy_charm/support_v3_controller_rmsgap/seed_12,93.97412467398681,12,/workspace/rf_h_edit/data/pretty_free_candidates/unsplash_backpack_keychain_njwnKDUDKNM.jpg,0.054797105491161346,A close-up photo of a grey backpack with a yellow dangling toy charm attached to a pink keychain strap.,19.415610167205227,0.10695953141663918,0.7370820417187456,0.7370820417187456,"A close-up photo of the same grey backpack with the yellow dangling toy charm removed, pink strap, zipper, and fabric preserved.",backpack_remove_toy_charm
