avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,clip_source_score,clip_target_minus_source,clip_target_score,complete,dino_source_similarity,failure_flag,failure_note,final_mask_area,inside_blue_ratio,inside_mask_l1,mask_path,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,missing,outside_mask_l1,peak_gpu_memory_gb,result_image,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_rmse,source_ssim_luma,target_prompt,task
1.0,0.934687872727712,1.000000002483527,0.9346878975629807,0.0,0.0,90.30463782946269,0.2421875,0.0,0.0,0.3237137496471405,0.028442174196243286,0.3521559238433838,True,0.6528770923614502,background_drift,"Blue backpack appears, but object placement and scene content drift strongly.",0.2421875,0.07843749457945222,0.11448849737644196,outputs/main_matrix/backpack_blue/direct_target/seed_11/masks/combined.png,1.0,287.2648620605469,0.0,0.0,direct_target,,0.14289934933185577,12.225842952728271,outputs/main_matrix/backpack_blue/direct_target/seed_11/result.png,backpack_blue/direct_target/seed_11,25.544422828999814,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.12385737150907516,A photo of a burgundy backpack sitting on rocks outdoors.,0.18249372909171088,0.733588843746896,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.934687872727712,1.000000002483527,0.9346878975629807,0.0,0.0,90.30463782946269,0.2421875,0.0,0.0,0.3237137496471405,0.028442174196243286,0.3521559238433838,True,0.6528770923614502,background_drift,"Blue backpack appears, but object placement and scene content drift strongly.",0.2421875,0.07843749457945222,0.11448849737644196,outputs/main_matrix/backpack_blue/direct_target/seed_12/masks/combined.png,1.0,287.2648620605469,0.0,0.0,direct_target,,0.14289934933185577,12.225842952728271,outputs/main_matrix/backpack_blue/direct_target/seed_12/result.png,backpack_blue/direct_target/seed_12,21.68275600898778,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.12385737150907516,A photo of a burgundy backpack sitting on rocks outdoors.,0.18249372909171088,0.733588843746896,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9340521817406019,1.0000000099341075,0.9340521693229675,-0.2923768355200688,-0.0006620340808846473,68.80537497997284,0.2384672611951828,0.014977015967209203,10.640252709388733,0.35410618782043457,-0.009055376052856445,0.3450508117675781,True,0.7469314336776733,hybrid_object,Preserves much of the scene but creates a large blue object beside a still-red backpack.,0.2384672611951828,0.7466220466497244,0.1858959048986435,outputs/main_matrix/backpack_blue/full/seed_10/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.244434356689453,full,,0.06945047527551651,13.385348796844482,outputs/main_matrix/backpack_blue/full/seed_10/result.png,backpack_blue/full/seed_10,55.853844859986566,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09635180979967117,A photo of a burgundy backpack sitting on rocks outdoors.,0.15022979533951325,0.8539649181778588,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9334766914447149,0.9999999900658926,0.9334766914447149,-0.29232627898454666,-0.000788753510278184,67.99117076396942,0.2384672611951828,0.014985886111389846,10.662131349245707,0.36130404472351074,-0.012332379817962646,0.3489716649055481,True,0.6964292526245117,hybrid_object,Preserves much of the scene but creates a large blue object beside a still-red backpack.,0.2384672611951828,0.7518305110333895,0.18558403849601746,outputs/main_matrix/backpack_blue/full/seed_11/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.332338333129883,full,,0.06988836079835892,13.385348796844482,outputs/main_matrix/backpack_blue/full/seed_11/result.png,backpack_blue/full/seed_11,54.964564886991866,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.0966164842247963,A photo of a burgundy backpack sitting on rocks outdoors.,0.15047924725091452,0.8524663499970165,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9335851495464643,1.0000000173846881,0.9335851470629374,-0.29615863412618637,-0.0005789068021234319,68.75351683298747,0.2384672611951828,0.01502056660441061,10.658663670221964,0.35875990986824036,-0.012460798025131226,0.34629911184310913,True,0.6634519100189209,hybrid_object,Preserves much of the scene but creates a large blue object beside a still-red backpack.,0.2384672611951828,0.7171829001333568,0.18496589362621307,outputs/main_matrix/backpack_blue/full/seed_12/masks/semantic_base_generated.png,1.0,192.61061096191406,0.03659801557660103,16.20130729675293,full,,0.06961362063884735,13.385348796844482,outputs/main_matrix/backpack_blue/full/seed_12/result.png,backpack_blue/full/seed_12,54.50842195999576,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/herschel_backpack_by_rocks_unsplash.jpg,0.09626244008541107,A photo of a burgundy backpack sitting on rocks outdoors.,0.14966249070863274,0.8542188047028935,"A photo of the same backpack sitting on the same rocks outdoors, with the backpack fabric changed to clean blue.",backpack_blue
1.0,0.9243287096420923,0.9999999850988388,0.9243286997079849,0.0,0.0,161.2543501853943,0.2429315447807312,0.0,0.0,0.24536962807178497,0.07828597724437714,0.3236556053161621,True,0.13851962983608246,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08225983524338328,0.17716827988624573,outputs/main_matrix/cat_crown/anchor_only/seed_10/masks/combined.png,1.0,342.5952453613281,0.0,0.0,anchor_only,,0.13672035932540894,12.225842952728271,outputs/main_matrix/cat_crown/anchor_only/seed_10/result.png,cat_crown/anchor_only/seed_10,30.258644868968986,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16648893058300018,A photo of a cat sitting in grass.,0.23719752996645843,0.33952388173820297,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9243287096420923,0.9999999850988388,0.9243286997079849,0.0,0.0,161.2543501853943,0.2429315447807312,0.0,0.0,0.24536962807178497,0.07828597724437714,0.3236556053161621,True,0.13851962983608246,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08225983524338328,0.17716827988624573,outputs/main_matrix/cat_crown/anchor_only/seed_11/masks/combined.png,1.0,342.5952453613281,0.0,0.0,anchor_only,,0.13672035932540894,12.225842952728271,outputs/main_matrix/cat_crown/anchor_only/seed_11/result.png,cat_crown/anchor_only/seed_11,21.471443374000955,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16648893058300018,A photo of a cat sitting in grass.,0.23719752996645843,0.33952388173820297,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.9243287096420923,0.9999999850988388,0.9243286997079849,0.0,0.0,161.2543501853943,0.2429315447807312,0.0,0.0,0.24536962807178497,0.07828597724437714,0.3236556053161621,True,0.13851962983608246,background_drift,"Crown appears, but cat identity and face structure drift strongly.",0.2429315447807312,0.08225983524338328,0.17716827988624573,outputs/main_matrix/cat_crown/anchor_only/seed_12/masks/combined.png,1.0,342.5952453613281,0.0,0.0,anchor_only,,0.13672035932540894,12.225842952728271,outputs/main_matrix/cat_crown/anchor_only/seed_12/result.png,cat_crown/anchor_only/seed_12,22.999550784996245,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.16648893058300018,A photo of a cat sitting in grass.,0.23719752996645843,0.33952388173820297,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429315447807312,0.0,0.0,0.3088213801383972,-0.0068652331829071045,0.3019561469554901,True,0.5423001050949097,semantic_miss,No crown insertion; source-like reconstruction only.,0.2429315447807312,0.06327254345988895,0.08609244227409363,outputs/main_matrix/cat_crown/base_only/seed_10/masks/combined.png,1.0,0.0,0.0,0.0,base_only,,0.06987911462783813,12.225842952728271,outputs/main_matrix/cat_crown/base_only/seed_10/result.png,cat_crown/base_only/seed_10,24.977549086033832,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.08181168884038925,A photo of a cat sitting in grass.,0.11530424279083835,0.8079570229862731,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429315447807312,0.0,0.0,0.3088213801383972,-0.0068652331829071045,0.3019561469554901,True,0.5423001050949097,semantic_miss,No crown insertion; source-like reconstruction only.,0.2429315447807312,0.06327254345988895,0.08609244227409363,outputs/main_matrix/cat_crown/base_only/seed_11/masks/combined.png,1.0,0.0,0.0,0.0,base_only,,0.06987911462783813,12.225842952728271,outputs/main_matrix/cat_crown/base_only/seed_11/result.png,cat_crown/base_only/seed_11,22.81586533295922,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.08181168884038925,A photo of a cat sitting in grass.,0.11530424279083835,0.8079570229862731,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
